class,filename,xmin,ymin,xmax,ymax,height,width
room,907_1.png,1603,1191,1657,1210,19,54
room,907_1.png,1394,1302,1500,1359,57,106
room,907_1.png,1397,1191,1445,1209,18,48
room,907_1.png,1291,1189,1340,1208,19,49
room,907_1.png,1241,1301,1346,1357,56,105
room,907_1.png,1076,1194,1123,1217,23,47
room,907_1.png,971,1194,1025,1213,19,54
room,907_1.png,924,1303,1028,1359,56,104
room,907_1.png,1084,1302,1187,1360,58,103
room,907_1.png,760,1298,868,1357,59,108
room,907_1.png,764,1191,817,1209,18,53
room,907_1.png,656,1187,705,1210,23,49
room,907_1.png,446,1192,499,1210,18,53
room,907_1.png,603,1304,710,1356,52,107
room,907_1.png,444,1299,551,1357,58,107
room,908_1.png,593,356,664,410,54,71
room,908_1.png,653,591,723,646,55,70
room,908_1.png,796,507,866,553,46,70
room,908_1.png,748,920,817,973,53,69
room,908_1.png,475,949,544,1002,53,69
room,908_1.png,571,1132,642,1184,52,71
room,908_1.png,506,1531,577,1582,51,71
room,908_1.png,715,1577,786,1629,52,71
room,908_1.png,1293,1335,1366,1389,54,73
room,908_1.png,1488,1203,1544,1246,43,56
room,908_1.png,1364,710,1435,763,53,71
room,908_1.png,1678,504,1748,553,49,70
room,908_1.png,1658,666,1728,718,52,70
room,908_1.png,1263,384,1336,439,55,73
room,908_1.png,1456,392,1528,446,54,72
room,908_1.png,2096,401,2167,453,52,71
room,908_1.png,2027,672,2097,723,51,70
room,908_1.png,2006,561,2088,577,16,82
room,908_1.png,2259,902,2332,955,53,73
room,909_1.png,597,305,669,359,54,72
room,909_1.png,1778,370,1795,384,14,17
room,909_1.png,1722,227,1790,281,54,68
room,909_1.png,2248,339,2320,391,52,72
room,909_1.png,2378,436,2447,489,53,69
room,909_1.png,724,1248,795,1303,55,71
room,910_1.png,487,293,559,347,54,72
room,910_1.png,596,472,667,525,53,71
room,910_1.png,501,644,571,695,51,70
room,910_1.png,740,663,812,719,56,72
room,910_1.png,486,881,548,935,54,62
room,910_1.png,751,1014,823,1068,54,72
room,910_1.png,431,1072,503,1128,56,72
room,910_1.png,433,1241,504,1292,51,71
room,910_1.png,728,1165,799,1219,54,71
room,910_1.png,409,1440,423,1453,13,14
room,910_1.png,640,1397,681,1409,12,41
room,910_1.png,1000,1389,1070,1441,52,70
room,910_1.png,1548,1568,1618,1625,57,70
room,910_1.png,1398,1364,1470,1416,52,72
room,910_1.png,1248,880,1320,930,50,72
room,910_1.png,1690,1218,1762,1269,51,72
room,910_1.png,1594,797,1654,854,57,60
room,910_1.png,1252,1129,1266,1143,14,14
room,910_1.png,1820,786,1887,839,53,67
room,910_1.png,2196,819,2269,874,55,73
room,910_1.png,1859,940,1927,994,54,68
room,910_1.png,1956,719,2011,771,52,55
room,910_1.png,2146,585,2219,638,53,73
room,910_1.png,1265,552,1313,566,14,48
room,911_1.png,794,402,868,458,56,74
room,911_1.png,761,781,833,834,53,72
room,911_1.png,647,802,717,854,52,70
room,911_1.png,850,897,905,935,38,55
room,911_1.png,849,978,904,1021,43,55
room,911_1.png,1248,195,1324,249,54,76
room,911_1.png,1326,627,1394,679,52,68
room,911_1.png,1248,818,1320,873,55,72
room,911_1.png,562,1130,634,1182,52,72
room,911_1.png,742,1348,813,1402,54,71
room,911_1.png,540,1542,612,1594,52,72
room,911_1.png,1924,450,1998,507,57,74
room,911_1.png,1724,329,1797,384,55,73
room,911_1.png,1892,817,1964,870,53,72
room,911_1.png,2147,905,2222,957,52,75
room,911_1.png,1921,1326,1995,1376,50,74
room,911_1.png,2145,1364,2219,1416,52,74
room,911_1.png,1509,1568,1581,1621,53,72
room,911_1.png,1686,602,1758,652,50,72
room,912_1.png,558,271,628,322,51,70
room,912_1.png,740,1227,809,1281,54,69
room,912_1.png,484,1236,555,1289,53,71
room,912_1.png,1458,1320,1530,1373,53,72
room,912_1.png,2018,524,2088,576,52,70
room,912_1.png,2082,973,2154,1024,51,72
room,912_1.png,2084,1078,2154,1130,52,70
room,912_1.png,2216,1396,2286,1446,50,70
room,912_1.png,2093,1544,2164,1599,55,71
room,912_1.png,1889,1537,1961,1590,53,72
room,913_1.png,1230,191,1300,234,43,70
room,913_1.png,1472,229,1540,281,52,68
room,913_1.png,1203,463,1257,504,41,54
room,913_1.png,1386,783,1454,836,53,68
room,913_1.png,1188,940,1258,995,55,70
room,913_1.png,1423,989,1492,1043,54,69
room,913_1.png,1688,1205,1756,1256,51,68
room,913_1.png,1248,1497,1318,1552,55,70
room,913_1.png,1633,1495,1700,1551,56,67
room,913_1.png,573,1461,641,1512,51,68
room,913_1.png,2018,409,2088,463,54,70
room,913_1.png,2039,609,2108,661,52,69
room,913_1.png,1689,592,1761,647,55,72
room,913_1.png,1956,880,2027,938,58,71
room,913_1.png,2185,921,2255,974,53,70
room,913_1.png,2038,1530,2107,1581,51,69
room,914_1.png,607,545,677,598,53,70
room,914_1.png,608,1023,677,1078,55,69
room,914_1.png,610,1499,679,1553,54,69
room,914_1.png,1353,432,1424,484,52,71
room,914_1.png,1748,691,1817,746,55,69
room,914_1.png,2060,513,2129,564,51,69
room,914_1.png,2061,584,2131,632,48,70
room,914_1.png,1982,1018,2050,1071,53,68
room,914_1.png,1983,1498,2052,1550,52,69
room,914_1.png,966,1107,1029,1154,47,63
room,914_1.png,1340,1051,1408,1102,51,68
room,914_1.png,1548,1077,1610,1125,48,62
room,914_1.png,1509,1609,1580,1664,55,71
room,915_1.png,769,322,827,338,16,58
room,915_1.png,751,740,822,792,52,71
room,915_1.png,749,1104,820,1153,49,71
room,915_1.png,750,1212,821,1265,53,71
room,915_1.png,751,1574,821,1626,52,70
room,915_1.png,1369,1238,1438,1289,51,69
room,915_1.png,1248,1395,1319,1446,51,71
room,915_1.png,1470,1414,1541,1468,54,71
room,915_1.png,2014,412,2086,468,56,72
room,915_1.png,2016,645,2086,696,51,70
room,915_1.png,1976,911,2050,965,54,74
room,915_1.png,1980,1388,2051,1443,55,71
room,916_1.png,751,236,821,289,53,70
room,916_1.png,750,703,822,757,54,72
room,916_1.png,750,1067,821,1119,52,71
room,916_1.png,569,1370,637,1422,52,68
room,916_1.png,1280,1409,1351,1459,50,71
room,916_1.png,1464,1160,1533,1211,51,69
room,916_1.png,1740,1093,1811,1142,49,71
room,916_1.png,1585,1334,1648,1385,51,63
room,916_1.png,1344,265,1413,316,51,69
room,916_1.png,1564,347,1620,391,44,56
room,916_1.png,1567,436,1621,477,41,54
room,916_1.png,1160,334,1217,374,40,57
room,916_1.png,1160,419,1217,463,44,57
room,916_1.png,1482,725,1550,773,48,68
room,916_1.png,1398,830,1469,882,52,71
room,916_1.png,1222,892,1293,945,53,71
room,916_1.png,2016,1321,2087,1369,48,71
room,916_1.png,2020,1394,2090,1446,52,70
room,917_1.png,611,558,682,607,49,71
room,917_1.png,610,1038,680,1092,54,70
room,917_1.png,610,1513,682,1568,55,72
room,917_1.png,1359,443,1432,496,53,73
room,917_1.png,1348,1067,1418,1117,50,70
room,917_1.png,1554,1093,1615,1139,46,61
room,917_1.png,1175,1059,1231,1101,42,56
room,917_1.png,972,1166,1035,1218,52,63
room,917_1.png,1749,1170,1816,1219,49,67
room,917_1.png,1753,707,1825,760,53,72
room,917_1.png,1931,530,2002,580,50,71
room,917_1.png,1931,600,2004,651,51,73
room,917_1.png,1991,1033,2061,1088,55,70
room,917_1.png,1990,1514,2060,1566,52,70
room,917_1.png,1515,1627,1584,1675,48,69
room,918_1.png,820,300,893,352,52,73
room,918_1.png,686,1371,758,1423,52,72
room,918_1.png,677,1590,748,1642,52,71
room,918_1.png,763,1590,833,1644,54,70
room,918_1.png,1479,1442,1548,1494,52,69
room,918_1.png,1240,1442,1312,1496,54,72
room,918_1.png,1597,960,1610,977,17,13
room,918_1.png,1979,462,2051,513,51,72
room,918_1.png,1981,935,2054,988,53,73
room,918_1.png,1987,1408,2057,1460,52,70
room,919_1.png,673,227,744,278,51,71
room,919_1.png,765,224,836,278,54,71
room,919_1.png,673,609,741,659,50,68
room,919_1.png,765,609,838,664,55,73
room,919_1.png,673,699,744,753,54,71
room,919_1.png,766,699,835,752,53,69
room,919_1.png,673,1083,743,1133,50,70
room,919_1.png,766,1087,835,1139,52,69
room,919_1.png,672,1175,742,1227,52,70
room,919_1.png,763,1175,834,1226,51,71
room,919_1.png,645,1544,715,1597,53,70
room,919_1.png,1172,261,1227,294,33,55
room,919_1.png,1176,358,1233,402,44,57
room,919_1.png,1343,317,1414,369,52,71
room,919_1.png,1556,368,1610,410,42,54
room,919_1.png,1374,855,1444,906,51,70
room,919_1.png,1216,1387,1285,1440,53,69
room,919_1.png,1367,980,1435,1033,53,68
room,919_1.png,1331,1280,1400,1334,54,69
room,919_1.png,1560,1201,1616,1244,43,56
room,919_1.png,1558,1324,1611,1366,42,53
room,919_1.png,1231,1525,1302,1575,50,71
room,919_1.png,1412,1563,1481,1615,52,69
room,919_1.png,1981,412,2052,466,54,71
room,919_1.png,1986,894,2054,947,53,68
room,919_1.png,1987,1371,2055,1423,52,68
room,920_1.png,498,1155,566,1211,56,68
room,920_1.png,777,1254,834,1295,41,57
room,920_1.png,498,1397,568,1451,54,70
room,920_1.png,567,513,635,566,53,68
room,920_1.png,1464,790,1533,846,56,69
room,920_1.png,1186,867,1255,920,53,69
room,920_1.png,1229,987,1288,1028,41,59
room,920_1.png,1159,987,1213,1030,43,54
room,920_1.png,1507,1115,1576,1170,55,69
room,920_1.png,1472,1626,1539,1676,50,67
room,920_1.png,1935,669,2005,721,52,70
room,920_1.png,1345,841,1416,893,52,71
room,921_1.png,604,861,679,912,51,75
room,921_1.png,609,659,680,714,55,71
room,921_1.png,685,1124,755,1178,54,70
room,921_1.png,606,1370,676,1424,54,70
room,921_1.png,1453,769,1522,824,55,69
room,921_1.png,1232,769,1301,822,53,69
room,921_1.png,1361,1120,1430,1177,57,69
room,921_1.png,1243,1439,1323,1493,54,80
room,921_1.png,1444,1413,1514,1466,53,70
room,921_1.png,1883,809,1953,864,55,70
room,921_1.png,2073,830,2144,881,51,71
room,921_1.png,1960,1019,2031,1072,53,71
room,922_1.png,748,461,816,513,52,68
room,922_1.png,681,745,751,800,55,70
room,922_1.png,637,1003,707,1058,55,70
room,922_1.png,755,1495,828,1552,57,73
room,922_1.png,1417,478,1487,530,52,70
room,922_1.png,1344,794,1411,812,18,67
room,922_1.png,1463,1197,1533,1249,52,70
room,922_1.png,1180,1472,1200,1493,21,20
room,922_1.png,2015,820,2085,872,52,70
room,922_1.png,1892,1315,1960,1367,52,68
room,922_1.png,2135,1284,2206,1335,51,71
room,922_1.png,2022,1437,2092,1488,51,70
room,923_1.png,1257,989,1377,1042,53,120
room,923_1.png,1419,1011,1477,1061,50,58
room,923_1.png,1543,1135,1647,1188,53,104
room,923_1.png,1760,997,1889,1045,48,129
room,923_1.png,1306,1606,1368,1661,55,62
room,923_1.png,1306,1740,1415,1800,60,109
room,923_1.png,1549,1742,1647,1791,49,98
room,923_1.png,1555,1630,1612,1689,59,57
room,923_1.png,2340,1751,2443,1803,52,103
room,924_1.png,1543,421,1564,434,13,21
room,924_1.png,1564,562,1594,576,14,30
room,924_1.png,1908,385,1927,398,13,19
room,924_1.png,1985,375,2013,401,26,28
room,924_1.png,1707,397,1730,407,10,23
room,924_1.png,1792,478,1834,491,13,42
room,924_1.png,1917,540,1937,555,15,20
room,924_1.png,1784,557,1811,571,14,27
room,924_1.png,1778,983,1807,997,14,29
room,924_1.png,1962,965,2009,1008,43,47
room,924_1.png,2009,1134,2037,1146,12,28
room,924_1.png,1931,1351,1981,1367,16,50
room,924_1.png,2009,1541,2034,1554,13,25
room,924_1.png,1881,1729,1921,1741,12,40
room,924_1.png,1771,1727,1804,1739,12,33
room,924_1.png,1684,1718,1712,1729,11,28
room,924_1.png,1588,1667,1608,1703,36,20
room,924_1.png,1481,1686,1498,1722,36,17
room,924_1.png,1758,1412,1780,1425,13,22
room,924_1.png,1657,1553,1681,1565,12,24
room,924_1.png,1617,1524,1655,1533,9,38
room,924_1.png,1525,1536,1551,1558,22,26
room,924_1.png,1518,1280,1538,1294,14,20
room,924_1.png,1300,1646,1326,1661,15,26
room,924_1.png,1195,1458,1236,1469,11,41
room,924_1.png,1338,1455,1362,1468,13,24
room,924_1.png,1282,1316,1317,1330,14,35
room,924_1.png,825,1133,853,1148,15,28
room,924_1.png,865,859,910,874,15,45
room,924_1.png,863,997,915,1012,15,52
room,924_1.png,1160,957,1197,971,14,37
room,924_1.png,802,511,848,530,19,46
room,930_1.png,1415,1308,1548,1349,41,133
room,930_1.png,1416,726,1526,758,32,110
room,930_1.png,1723,771,1835,808,37,112
room,930_1.png,1694,1306,1820,1352,46,126
room,930_1.png,1114,1304,1241,1348,44,127
room,930_1.png,1959,1339,2079,1375,36,120
room,930_1.png,1914,750,1998,789,39,84
room,930_1.png,1026,1025,1157,1085,60,131
room,931_1.png,1046,1012,1171,1069,57,125
room,931_1.png,1124,1300,1238,1340,40,114
room,931_1.png,1419,1312,1551,1344,32,132
room,931_1.png,1698,1308,1832,1350,42,134
room,931_1.png,1941,1336,2081,1375,39,140
room,931_1.png,1691,776,1809,806,30,118
room,931_1.png,1929,742,1998,782,40,69
room,932_1.png,1130,1322,1266,1385,63,136
room,932_1.png,1423,1329,1587,1378,49,164
room,932_1.png,1716,1333,1859,1378,45,143
room,932_1.png,1957,1357,2097,1409,52,140
room,932_1.png,1413,834,1556,890,56,143
room,932_1.png,1713,799,1831,841,42,118
room,932_1.png,1929,768,2023,816,48,94
room,932_1.png,1054,1025,1187,1088,63,133
room,932_1.png,1060,893,1112,920,27,52
room,932_1.png,1171,914,1278,948,34,107
room,933_1.png,1566,1315,1686,1356,41,120
room,933_1.png,1054,1455,1132,1531,76,78
room,933_1.png,1153,1313,1228,1372,59,75
room,933_1.png,1069,1178,1208,1234,56,139
room,933_1.png,1040,1018,1171,1055,37,131
room,933_1.png,1243,1153,1326,1217,64,83
room,933_1.png,1059,894,1118,931,37,59
room,933_1.png,1480,889,1558,924,35,78
room,933_1.png,1638,708,1853,848,140,215
room,933_1.png,1351,889,1395,913,24,44
room,933_1.png,1919,746,2023,822,76,104
room,933_1.png,1932,1384,2057,1425,41,125
room,933_1.png,2070,1379,2176,1432,53,106
room,933_1.png,1964,1271,2165,1324,53,201
room,933_1.png,1180,1449,1298,1527,78,118
room,933_1.png,1168,926,1279,966,40,111
room,934_1.png,2088,1363,2197,1404,41,109
room,934_1.png,1994,1379,2075,1418,39,81
room,934_1.png,1900,1387,1978,1417,30,78
room,934_1.png,1981,1261,2053,1294,33,72
room,934_1.png,1937,761,2023,802,41,86
room,934_1.png,1772,873,1888,926,53,116
room,934_1.png,1760,709,1877,747,38,117
room,934_1.png,1973,686,2019,714,28,46
room,935_1.png,1620,1094,1694,1141,47,74
room,935_1.png,1765,1207,1848,1272,65,83
room,935_1.png,2084,1028,2146,1100,72,62
room,935_1.png,2081,1216,2148,1263,47,67
room,935_1.png,2105,1386,2157,1433,47,52
room,935_1.png,2074,1820,2160,1889,69,86
room,935_1.png,1651,1724,1765,1862,138,114
room,935_1.png,1373,1749,1495,1808,59,122
room,935_1.png,2045,1330,2188,1454,124,143
room,935_1.png,1590,994,1734,1215,221,144
room,935_1.png,2045,993,2190,1160,167,145
room,936_1.png,1097,1260,1230,1329,69,133
room,936_1.png,1724,1258,1853,1323,65,129
room,936_1.png,2073,1788,2156,1870,82,83
room,936_1.png,1357,1722,1487,1773,51,130
room,943_1.png,2658,714,2729,751,37,71
room,943_1.png,2687,946,2756,975,29,69
room,943_1.png,2689,1019,2754,1046,27,65
room,943_1.png,2596,1189,2729,1220,31,133
room,943_1.png,2315,1219,2380,1246,27,65
room,943_1.png,2013,755,2069,799,44,56
room,943_1.png,1999,865,2052,895,30,53
room,943_1.png,2302,823,2372,843,20,70
room,943_1.png,2143,1063,2192,1091,28,49
room,943_1.png,2616,980,2655,1019,39,39
room,943_1.png,2492,1060,2542,1084,24,50
room,943_1.png,579,764,752,782,18,173
room,943_1.png,1088,713,1159,730,17,71
room,943_1.png,1174,881,1229,895,14,55
room,943_1.png,920,781,991,797,16,71
room,943_1.png,1218,1251,1261,1267,16,43
room,943_1.png,1049,1254,1091,1272,18,42
room,943_1.png,864,1279,924,1299,20,60
room,943_1.png,728,1181,781,1196,15,53
room,943_1.png,698,1326,740,1342,16,42
room,943_1.png,1191,966,1251,990,24,60
room,943_1.png,1196,1027,1261,1058,31,65
room,943_1.png,1191,949,1303,997,48,112
room,943_1.png,1158,1001,1300,1076,75,142
room,943_1.png,1143,1138,1307,1374,236,164
room,943_1.png,976,1139,1140,1381,242,164
room,943_1.png,860,1143,980,1386,243,120
room,943_1.png,655,1144,857,1279,135,202
room,943_1.png,654,1280,857,1389,109,203
room,944_1.png,2601,1346,2679,1372,26,78
room,944_1.png,2506,1341,2570,1366,25,64
room,944_1.png,2540,1031,2610,1055,24,70
room,944_1.png,1832,990,1993,1045,55,161
room,945_1.png,1195,733,1256,761,28,61
room,946_1.png,470,1773,2752,1828,55,2282
room,946_1.png,2035,861,2085,881,20,50
room,946_1.png,2390,772,2448,802,30,58
room,946_1.png,2413,880,2443,908,28,30
room,946_1.png,679,1314,790,1350,36,111
room,946_1.png,1110,1315,1167,1364,49,57
room,946_1.png,1550,1306,1671,1359,53,121
room,946_1.png,2232,1262,2309,1312,50,77
room,946_1.png,1507,817,1586,856,39,79
room,946_1.png,1745,817,1826,866,49,81
room,946_1.png,1200,696,1282,727,31,82
room,946_1.png,1223,862,1296,891,29,73
room,947_1.png,623,1392,670,1430,38,47
room,947_1.png,914,1366,982,1401,35,68
room,947_1.png,1185,1369,1236,1394,25,51
room,947_1.png,1169,815,1255,860,45,86
room,947_1.png,1011,993,1065,1027,34,54
room,947_1.png,1915,1219,1983,1249,30,68
room,948_1.png,667,1377,720,1408,31,53
room,948_1.png,1254,1340,1352,1370,30,98
room,948_1.png,2304,1361,2351,1397,36,47
room,948_1.png,1349,792,1408,819,27,59
room,948_1.png,1253,1017,1340,1048,31,87
room,948_1.png,1185,850,1244,874,24,59
room,948_1.png,1022,998,1077,1028,30,55
room,948_1.png,1874,1189,1963,1229,40,89
room,949_1.png,978,815,1014,843,28,36
room,949_1.png,904,1047,954,1080,33,50
room,949_1.png,1527,1007,1620,1100,93,93
room,949_1.png,1053,1055,1113,1086,31,60
room,949_1.png,1209,715,1304,741,26,95
room,949_1.png,1352,715,1457,743,28,105
room,949_1.png,1528,733,1590,767,34,62
room,949_1.png,1620,732,1687,760,28,67
room,949_1.png,1432,838,1486,860,22,54
room,949_1.png,1186,825,1275,850,25,89
room,949_1.png,1667,805,1723,830,25,56
room,949_1.png,1853,734,1924,759,25,71
room,949_1.png,2199,846,2260,871,25,61
room,949_1.png,2289,849,2351,873,24,62
room,949_1.png,2421,754,2484,799,45,63
room,949_1.png,2536,710,2603,737,27,67
room,949_1.png,2624,708,2691,734,26,67
room,949_1.png,2581,877,2643,905,28,62
room,949_1.png,2453,947,2506,979,32,53
room,949_1.png,2083,1133,2154,1159,26,71
room,949_1.png,2271,1142,2323,1161,19,52
room,949_1.png,2252,1216,2343,1236,20,91
room,949_1.png,2410,1177,2480,1200,23,70
room,949_1.png,2591,1179,2656,1209,30,65
room,949_1.png,2572,1091,2652,1116,25,80
room,949_1.png,2461,1092,2538,1117,25,77
room,949_1.png,2505,1208,2539,1238,30,34
room,949_1.png,1032,1200,1110,1235,35,78
room,949_1.png,896,1215,964,1239,24,68
room,949_1.png,884,1147,946,1165,18,62
room,950_1.png,2088,866,2478,971,105,390
room,950_1.png,1822,1104,2002,1249,145,180
room,950_1.png,1366,724,1588,876,152,222
room,951_1.png,2069,1069,2271,1248,179,202
room,951_1.png,1343,1323,1616,1411,88,273
room,951_1.png,786,1228,976,1392,164,190
room,951_1.png,1768,730,1946,875,145,178
room,951_1.png,1942,638,2101,733,95,159
room,951_1.png,1042,641,1127,682,41,85
room,951_1.png,1205,639,1270,670,31,65
room,951_1.png,1315,839,1389,888,49,74
room,952_1.png,1986,1966,2100,2022,56,114
room,952_1.png,2202,1974,2312,2017,43,110
room,952_1.png,2437,1971,2532,2022,51,95
room,952_1.png,2668,1966,2754,2018,52,86
room,952_1.png,2837,1967,2930,2023,56,93
room,952_1.png,2648,1637,2771,1717,80,123
room,952_1.png,2659,1426,2757,1495,69,98
room,952_1.png,2657,1188,2755,1268,80,98
room,952_1.png,2652,989,2755,1036,47,103
room,952_1.png,2661,771,2757,815,44,96
room,952_1.png,2654,543,2760,601,58,106
room,952_1.png,2658,360,2751,418,58,93
room,952_1.png,2332,548,2433,590,42,101
room,952_1.png,2312,1141,2450,1170,29,138
room,952_1.png,2323,1282,2444,1308,26,121
room,952_1.png,2238,1228,2308,1247,19,70
room,952_1.png,1993,1216,2089,1256,40,96
room,952_1.png,1935,922,2000,956,34,65
room,952_1.png,1675,408,1762,454,46,87
room,952_1.png,1001,1450,1066,1482,32,65
room,952_1.png,1302,1345,1502,1370,25,200
room,952_1.png,1310,1156,1375,1181,25,65
room,952_1.png,1027,1280,1101,1308,28,74
room,952_1.png,970,1155,1032,1177,22,62
room,952_1.png,1067,1141,1114,1165,24,47
room,952_1.png,1015,1038,1112,1070,32,97
room,952_1.png,1017,925,1119,951,26,102
room,952_1.png,1030,807,1100,853,46,70
room,952_1.png,1310,821,1408,850,29,98
room,952_1.png,1296,917,1358,942,25,62
room,952_1.png,1294,418,1356,442,24,62
room,952_1.png,990,647,1059,684,37,69
room,952_1.png,1049,578,1103,613,35,54
room,952_1.png,1005,489,1074,524,35,69
room,952_1.png,1036,345,1108,379,34,72
room,952_1.png,1070,234,1166,253,19,96
room,952_1.png,1985,1647,2088,1718,71,103
room,952_1.png,1981,1432,2085,1479,47,104
room,952_1.png,2413,1449,2505,1487,38,92
room,952_1.png,2349,1378,2398,1404,26,49
room,952_1.png,2265,1489,2345,1527,38,80
room,952_1.png,2369,1521,2396,1543,22,27
room,952_1.png,2361,1467,2404,1487,20,43
room,952_1.png,2411,1511,2484,1540,29,73
room,952_1.png,1079,644,1108,666,22,29
room,952_1.png,1424,796,1450,878,82,26
room,952_1.png,1333,1047,1410,1076,29,77
room,953_1.png,2640,1978,2746,2031,53,106
room,953_1.png,2411,1976,2517,2025,49,106
room,953_1.png,2187,1968,2301,2023,55,114
room,953_1.png,1979,1974,2073,2025,51,94
room,953_1.png,2639,1660,2741,1718,58,102
room,953_1.png,2642,1439,2735,1482,43,93
room,953_1.png,2642,1212,2735,1265,53,93
room,953_1.png,2646,1027,2735,1083,56,89
room,953_1.png,1967,1657,2080,1714,57,113
room,953_1.png,1970,1438,2069,1483,45,99
room,953_1.png,1961,1219,2098,1278,59,137
room,953_1.png,2405,1533,2449,1559,26,44
room,953_1.png,2338,1473,2384,1497,24,46
room,953_1.png,2390,1454,2469,1472,18,79
room,953_1.png,2346,1521,2375,1545,24,29
room,953_1.png,2237,1489,2329,1515,26,92
room,953_1.png,2360,1383,2421,1411,28,61
room,953_1.png,2364,1291,2440,1312,21,76
room,953_1.png,2361,1151,2435,1173,22,74
room,953_1.png,2221,1233,2288,1258,25,67
